TRACK_ID,caption
track_0172643,"A hypnotic, pulsating electronic piece with synth beats and eerie vibes. Keywords: electronic, synth, hypnotic, weird."
track_0172543,"A repetitive electronic melody plays over a fuzzy synth bass and punchy kick, accompanied by shimmering hi hats and high-pitched synth leads. The track has a danceable techno vibe with a futuristic feel. Keywords: repetitive, electronic, fuzzy, punchy, kick, shimmer"
track_0172644,"A slow electronic piece with drums and synthesizers creates a dark soundscape, featuring bass and piano. Keywords: ambient, electronic, dark, synthesizer."
track_0172647,"The low quality recording features a muffled synth pad, groovy bass and punchy kick playing together. It sounds suspenseful and intense. || low quality, suspenseful, intense, groovy"
track_0172813,"A fast techno dance instrumental with synthesizers and drums, creating an energetic and upbeat atmosphere suitable for a nightclub or dance club. Keywords: techno, dance, electronic, upbeat."
track_0172814,"A synth-driven electronic dance piece with a spacey and energetic aura. Keywords: electronic, dance, synth, spacey."
track_0172815,"A soothing electronic piece with gentle beats and ambient synthesizers, creating a relaxing and dream-like atmosphere. Keywords: calming, ethereal, synth, ambient."
track_0172816,"A fast electronic dance instrumental with synthesizers and drums playing a repeating melody. Keywords: electronic dance, synthesizer, drums, repetitive melody."
track_0172817,"A fast techno dance instrumental with loud beats and synthesizers, creating an energetic and futuristic atmosphere. Keywords: techno, dance, electronic, ambient."
track_0172818,"A digital drum is playing a four on the floor rhythm with a kick on every beat along with a repetitive synth bassline and a filtered male vocal sample. This song may be playing in a techno club. || digital drum, kick, repetitive synth bassline, filtered male vocal"
track_0173545,"A fast techno dance instrumental with loud beats and synthesizers, including drums, bass, keyboard, and electric guitar. Keywords: techno, dance, instrumental, loud."
track_0173744,"The captivating melody of an acoustic guitar weaves through the harmonious symphony of nature's sounds, evoking feelings of tranquility and wonder. Keywords: acoustic guitar, nature, melody, harmony."
track_0173755,"The low quality recording features a wide filtered down sweep, reverberant cat meowing sound effects and some cymbals rolls. It sounds suspenseful and intense, like something you would hear as the background of a thriller movie scene. SFX, suspense, intense, thriller"
track_0173753,"A slow ambient electronic piece with synthesizers and drums creating a dreamy soundscape suitable for a film soundtrack. Keywords: ambient, electronic, slow, dreamy."
track_0173759,"A slow electronic piece with synthesizers and drums creates a dark soundscape, perfect for a film score. Keywords: ambient, electronic, dark, soundtrack."
track_0173758,"A haunting instrumental piece with a slow tempo and atmospheric synthesizers that create an eerie, otherworldly soundscape perfect for a science fiction video game soundtrack. Keywords: spooky, alien, futuristic, suspenseful."
track_0173760,"A dark and moody electronic piece with synthesizers, drums, and piano creating an atmospheric soundscape. Keywords: electronic, ambient, dark, moody."
track_0173787,"A synthesizer plays an ambient and spacey tune with atmospheric reverb. Keywords: ambient, spacey, synthesizer, reverb."
track_0175423,"A calming flute melody plays over gentle, resonating harp chords. Keywords: flute, harp, calm, serene."
track_0175392,"A haunting melody plays in the background while eerie sound effects linger. Keywords: spooky, suspenseful, mysterious, haunting."
track_0176084,"A crisp, melodic electronic dance piece with a driving beat and synth layers. Keywords: electronic dance, crisp melody, driving beat, synth layers."
track_0175669,"A soothing instrumental piece with gentle synthesizer and piano melodies, creating a relaxing and calming atmosphere. Keywords: soft, ambient, meditative, relaxing."
track_0176091,"A fast-paced electronic dance track with a melodic synthesizer, heavy bass, and energetic drums. | electronic, dance, upbeat, high energy"
track_0176941,"A joyful country rock song with acoustic and electric guitars, pop catchy riff, drums, and bassline. Keywords: country, rock, pop, joyful."
track_0178620,"A dark and meditative ambient piece with synthesizers, piano, drums, and bass. Keywords: ambient, meditative, dark, electronic."
track_0178483,"A fast techno dance instrumental with a synthetic beat and drums, conveying an energetic and upbeat mood typical of EDM. Keywords: electronic dance music, synthesizer, drum machine, high energy."
track_0178625,"A dark and meditative ambient piece with synthesizers, guitar, piano, bass, and drums. Keywords: ambient, meditative, dark, electronic."
track_0178638,"A slow pop ballad featuring soft guitar and piano chords, evoking a sense of hope and tranquility. Keywords: hope, tranquility, soft, guitar."
track_0178641,"A haunting electronic instrumental with a synth bass and electric guitar melody over a wide ambient synth pad. Spooky, eerie, sinister, mysterious. Keywords: spooky, eerie, sinister, mysterious."
track_0178639,"A haunting melody lingers in the dark of night, accompanied by the eerie sound of wind and rustling leaves. Keywords: spooky, eerie, haunting, wind."
track_0178664,"The low quality recording features an arpeggiated electric guitar melody played over wide reverberant synth pad chords. It sounds clean, dreamy, passionate and emotional. || clean, dreamy, passionate, emotional"
track_0178665,"A haunting melody played on an electric guitar over a mellow piano tune and subtle drumming. Emotional, introspective. Keywords: haunting, electric guitar, mellow, drums."
track_0178668,"The low quality recording features an arpeggiated electric guitar melody that sounds mellow, chill and easygoing. It also has some reverb effect on it. || arpeggiated, electric guitar, mellow, chill"
track_0180295,"A melody played on xylophone and guitar chords. || xylophone, guitar, melody, harmonies"
track_0180296,"A slow, ambient xylophone melody with soft, atmospheric background music. Keywords: slow, ambient, xylophone, melody."
track_0181352,"The energetic instrumental features a fast tempo and an upbeat keyboard melody with bass, drums, and synthesizers creating a fun atmosphere suitable for a video game soundtrack. Keywords: energetic, instrumental, fast tempo, upbeat melody."
track_0181358,"A funky techno track with a repetitive male vocal sample over a groovy bassline and upbeat electronic drums. | funky, techno, dance, upbeat"
track_0181353,"A female vocalist sings this spirited pop song. The tempo is fast with vigorous drumming, groovy bass lines, keyboard harmony and electronic arrangements. The song is youthful, passionate, energetic, enthusiastic and has a dance groove. Keywords: female vocalist, spirited pop song, fast"
track_0181851,"A synthesizer plays a shrill sound with delay and reverb effects, accompanied by electronic drums creating an eerie atmosphere suitable for a horror movie soundtrack. Keywords: horror, spooky, scary, suspenseful."
track_0181852,"A dark and atmospheric electronic piece with synthesizers and drums playing an ominous tune, creating an ambient soundscape suitable for a sci-fi video game soundtrack. Keywords: electronic, ambient, dark, atmospheric, sci-fi, video game soundtrack."
track_0182020,"A mellow instrumental piece with a slow tempo featuring acoustic guitar arpeggios and a synth bass line. Keywords: soft, melodic, relaxing, ambient."
track_0181854,"A haunting synthesizer melody weaves through the ambient soundscape accompanied by subtle reverb effects and a distant choir, evoking an eerie, otherworldly feeling. Spooky, sinister, mysterious, supernatural. || spooky, sinister, mysterious, supernatural"
